,LocationId,TotalCapacity,LocationName,CountOfParticipants,PercetageCapacity,LastUpdatedDateAndTime,LastCount,MinColor,MidColor,MaxColor,MinCapacityRange,MaxCapacityRange,CountCapacityColorEnabled,FacilityId,FacilityName,IsClosed,time_retrived
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637208302.4582698
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T22:32:26.247,125,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
17,5993,200,Scifres ,0,0,2021-11-17T22:32:26.64,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637208302.4582698
19,5969,20,Bouldering Wall,0,0,2021-11-17T22:32:27.31,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T22:32:27.623,46,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T22:32:27.983,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T22:32:28.653,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T22:32:28.983,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
24,7291,300,Colby (Cardio),0,0,2021-11-17T22:32:29.31,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
25,7290,300,Colby (Strength),0,0,2021-11-17T22:32:29.653,89,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T22:32:30.003,39,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637208302.4582698
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637208302.4582698
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T23:20:01.913,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T23:20:02.303,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
2,5995,100,Upper Fitness ,0,0,2021-11-17T23:20:02.677,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
3,5996,100,Upper Gym,0,0,2021-11-17T23:20:03.193,41,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T23:20:04.35,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
5,7289,50,MAC (badminton),0,0,2021-11-17T23:20:04.677,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.023,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T23:20:05.367,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.787,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
9,5988,50,Mindfulness Room ,0,0,2021-11-17T23:20:06.13,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-17T23:20:06.46,16,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-17T23:20:07.21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-17T23:20:07.553,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
13,5981,100,Fitness Loft,0,0,2021-11-17T23:20:07.927,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
14,5979,100,Feature Gym,0,0,2021-11-17T23:20:08.32,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637211915.2496963
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T23:20:08.727,68,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
17,5993,200,Scifres ,0,0,2021-11-17T23:20:09.083,25,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637211915.2496963
19,5969,20,Bouldering Wall,0,0,2021-11-17T23:20:09.427,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T23:20:09.833,55,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T23:20:10.21,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T23:20:10.99,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T23:20:11.32,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
24,7291,300,Colby (Cardio),0,0,2021-11-17T23:20:11.663,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
25,7290,300,Colby (Strength),0,0,2021-11-17T23:20:12.037,82,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T23:20:12.427,22,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637211915.2496963
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637211915.2496963
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T23:20:01.913,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T23:20:02.303,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
2,5995,100,Upper Fitness ,0,0,2021-11-17T23:20:02.677,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
3,5996,100,Upper Gym,0,0,2021-11-17T23:20:03.193,41,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T23:20:04.35,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
5,7289,50,MAC (badminton),0,0,2021-11-17T23:20:04.677,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.023,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T23:20:05.367,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.787,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
9,5988,50,Mindfulness Room ,0,0,2021-11-17T23:20:06.13,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-17T23:20:06.46,16,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-17T23:20:07.21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-17T23:20:07.553,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
13,5981,100,Fitness Loft,0,0,2021-11-17T23:20:07.927,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
14,5979,100,Feature Gym,0,0,2021-11-17T23:20:08.32,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637229903.4073145
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T23:20:08.727,68,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
17,5993,200,Scifres ,0,0,2021-11-17T23:20:09.083,25,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637229903.4073145
19,5969,20,Bouldering Wall,0,0,2021-11-17T23:20:09.427,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T23:20:09.833,55,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T23:20:10.21,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T23:20:10.99,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T23:20:11.32,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
24,7291,300,Colby (Cardio),0,0,2021-11-17T23:20:11.663,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
25,7290,300,Colby (Strength),0,0,2021-11-17T23:20:12.037,82,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T23:20:12.427,22,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637229903.4073145
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637229903.4073145
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T23:20:01.913,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T23:20:02.303,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
2,5995,100,Upper Fitness ,0,0,2021-11-17T23:20:02.677,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
3,5996,100,Upper Gym,0,0,2021-11-17T23:20:03.193,41,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T23:20:04.35,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
5,7289,50,MAC (badminton),0,0,2021-11-17T23:20:04.677,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.023,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T23:20:05.367,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-17T23:20:05.787,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
9,5988,50,Mindfulness Room ,0,0,2021-11-17T23:20:06.13,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-17T23:20:06.46,16,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-17T23:20:07.21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-17T23:20:07.553,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
13,5981,100,Fitness Loft,0,0,2021-11-17T23:20:07.927,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
14,5979,100,Feature Gym,0,0,2021-11-17T23:20:08.32,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637233503.6626973
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T23:20:08.727,68,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
17,5993,200,Scifres ,0,0,2021-11-17T23:20:09.083,25,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637233503.6626973
19,5969,20,Bouldering Wall,0,0,2021-11-17T23:20:09.427,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T23:20:09.833,55,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T23:20:10.21,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T23:20:10.99,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T23:20:11.32,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
24,7291,300,Colby (Cardio),0,0,2021-11-17T23:20:11.663,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
25,7290,300,Colby (Strength),0,0,2021-11-17T23:20:12.037,82,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T23:20:12.427,22,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637233503.6626973
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637233503.6626973
0,6129,100,Upper Track (4th Floor),0,0,2021-11-18T06:14:09.76,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-18T06:14:10.337,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
2,5995,100,Upper Fitness ,0,0,2021-11-18T06:14:10.727,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
3,5996,100,Upper Gym,0,0,2021-11-18T06:14:11.117,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
4,6130,100,MAC Court (Cardio),0,0,2021-11-18T06:14:12.493,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
5,7289,50,MAC (badminton),0,0,2021-11-18T06:14:12.897,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-18T06:14:13.287,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-18T06:14:13.727,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-18T06:14:14.553,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
9,5988,50,Mindfulness Room ,0,0,2021-11-18T06:14:14.963,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-18T06:14:15.383,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-18T06:14:16.273,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-18T06:14:16.68,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
13,5981,100,Fitness Loft,0,0,2021-11-18T06:14:17.07,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
14,5979,100,Feature Gym,0,0,2021-11-18T06:14:17.463,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637237102.5173404
16,5961,300,B&G Gym 4-6,0,0,2021-11-18T06:14:17.867,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
17,5993,200,Scifres ,0,0,2021-11-18T06:14:18.273,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637237102.5173404
19,5969,20,Bouldering Wall,0,0,2021-11-18T06:14:19.07,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-18T06:14:19.553,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
21,5990,50,Olympic Lifting Room ,0,0,2021-11-18T06:14:19.96,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
22,6132,300,MP4 (Table Tennis),0,0,2021-11-18T06:14:20.773,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-18T06:14:21.2,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
24,7291,300,Colby (Cardio),0,0,2021-11-18T06:14:21.6,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
25,7290,300,Colby (Strength),0,0,2021-11-18T06:14:22.007,16,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-18T06:14:22.413,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637237102.5173404
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637237102.5173404
0,6129,100,Upper Track (4th Floor),0,0,2021-11-18T07:13:41.677,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-18T07:13:42.13,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
2,5995,100,Upper Fitness ,0,0,2021-11-18T07:13:42.537,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
3,5996,100,Upper Gym,0,0,2021-11-18T07:13:43.083,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
4,6130,100,MAC Court (Cardio),0,0,2021-11-18T07:13:44.303,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
5,7289,50,MAC (badminton),0,0,2021-11-18T07:13:44.787,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-18T07:13:45.193,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-18T07:13:45.633,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-18T07:13:46.117,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
9,5988,50,Mindfulness Room ,0,0,2021-11-18T07:13:46.637,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-18T07:13:47.023,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-18T07:13:47.913,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-18T07:13:48.32,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
13,5981,100,Fitness Loft,0,0,2021-11-18T07:13:48.74,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
14,5979,100,Feature Gym,0,0,2021-11-18T07:13:49.273,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637240702.8492942
16,5961,300,B&G Gym 4-6,0,0,2021-11-18T07:13:49.73,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
17,5993,200,Scifres ,0,0,2021-11-18T07:13:50.147,13,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
18,5972,20,Climbing Wall ,0,0,2021-11-17T22:32:26.967,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637240702.8492942
19,5969,20,Bouldering Wall,0,0,2021-11-18T07:13:51.117,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-18T07:13:51.537,40,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
21,5990,50,Olympic Lifting Room ,0,0,2021-11-18T07:13:51.943,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
22,6132,300,MP4 (Table Tennis),0,0,2021-11-18T07:13:52.867,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-18T07:13:53.663,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
24,7291,300,Colby (Cardio),0,0,2021-11-18T07:13:54.083,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
25,7290,300,Colby (Strength),0,0,2021-11-18T07:13:54.49,42,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-18T07:13:54.897,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637240702.8492942
27,5994,300,TREC,0,0,2021-11-17T22:32:30.327,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637240702.8492942
0,6129,100,Upper Track (4th Floor),0,0,2021-11-18T08:18:04.313,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-18T08:18:04.763,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
2,5995,100,Upper Fitness ,0,0,2021-11-18T08:18:05.167,14,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
3,5996,100,Upper Gym,0,0,2021-11-18T08:18:05.573,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
4,6130,100,MAC Court (Cardio),0,0,2021-11-18T08:18:06.903,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
5,7289,50,MAC (badminton),0,0,2021-11-18T08:18:07.31,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-18T08:18:07.717,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-18T08:18:08.107,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-18T08:18:08.513,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
9,5988,50,Mindfulness Room ,0,0,2021-11-18T08:18:08.917,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-18T08:18:09.327,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-18T08:18:10.183,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-18T08:18:10.59,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
13,5981,100,Fitness Loft,0,0,2021-11-18T08:18:10.997,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
14,5979,100,Feature Gym,0,0,2021-11-18T08:18:11.403,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637244302.8972926
16,5961,300,B&G Gym 4-6,0,0,2021-11-18T08:18:11.793,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637244302.8972926
